"","ccaa_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_ag","num_casos_prueba_elisa","num_casos_prueba_desconocida"
"4032","CB","2020-07-31",16,16,0,0,0,0
"4033","CE","2020-07-31",0,0,0,0,0,0
"4034","CL","2020-07-31",149,149,0,0,0,0
"4035","CM","2020-07-31",74,74,0,0,0,0
"4036","CN","2020-07-31",16,16,0,0,0,0
"4037","CT","2020-07-31",1287,1278,0,0,8,1
"4038","EX","2020-07-31",38,38,0,0,0,0
"4039","GA","2020-07-31",33,33,0,0,0,0
"4040","IB","2020-07-31",78,78,0,0,0,0
"4041","MC","2020-07-31",55,55,0,0,0,0
"4042","MD","2020-07-31",743,737,0,6,0,0
"4043","ML","2020-07-31",0,0,0,0,0,0
"4044","NC","2020-07-31",72,72,0,0,0,0
"4045","PV","2020-07-31",191,179,0,12,0,0
"4046","RI","2020-07-31",7,7,0,0,0,0
"4047","VC","2020-07-31",246,246,0,0,0,0
"4048","AN","2020-08-01",248,248,0,0,0,0
"4049","AR","2020-08-01",827,827,0,0,0,0
"4050","AS","2020-08-01",17,17,0,0,0,0
"4051","CB","2020-08-01",38,37,0,0,0,1
"4052","CE","2020-08-01",0,0,0,0,0,0
"4053","CL","2020-08-01",90,90,0,0,0,0
"4054","CM","2020-08-01",57,57,0,0,0,0
"4055","CN","2020-08-01",30,30,0,0,0,0
"4056","CT","2020-08-01",796,794,0,0,2,0
"4057","EX","2020-08-01",18,18,0,0,0,0
"4058","GA","2020-08-01",39,39,0,0,0,0
"4059","IB","2020-08-01",117,117,0,0,0,0
"4060","MC","2020-08-01",82,82,0,0,0,0
"4061","MD","2020-08-01",698,688,0,10,0,0
"4062","ML","2020-08-01",8,8,0,0,0,0
"4063","NC","2020-08-01",88,88,0,0,0,0
"4064","PV","2020-08-01",252,226,0,26,0,0
"4065","RI","2020-08-01",4,4,0,0,0,0
"4066","VC","2020-08-01",284,283,0,1,0,0
"4067","AN","2020-08-02",213,213,0,0,0,0
"4068","AR","2020-08-02",447,447,0,0,0,0
"4069","AS","2020-08-02",11,11,0,0,0,0
"4070","CB","2020-08-02",23,23,0,0,0,0
"4071","CE","2020-08-02",2,2,0,0,0,0
"4072","CL","2020-08-02",93,93,0,0,0,0
"4073","CM","2020-08-02",66,66,0,0,0,0
"4074","CN","2020-08-02",29,29,0,0,0,0
"4075","CT","2020-08-02",515,515,0,0,0,0
"4076","EX","2020-08-02",21,21,0,0,0,0
"4077","GA","2020-08-02",43,43,0,0,0,0
"4078","IB","2020-08-02",99,99,0,0,0,0
"4079","MC","2020-08-02",61,61,0,0,0,0
"4080","MD","2020-08-02",605,593,0,12,0,0
"4081","ML","2020-08-02",4,4,0,0,0,0
"4082","NC","2020-08-02",84,84,0,0,0,0
"4083","PV","2020-08-02",309,294,0,15,0,0
"4084","RI","2020-08-02",5,4,0,0,1,0
"4085","VC","2020-08-02",204,204,0,0,0,0
"4086","AN","2020-08-03",292,292,0,0,0,0
"4087","AR","2020-08-03",460,460,0,0,0,0
"4088","AS","2020-08-03",12,12,0,0,0,0
"4089","CB","2020-08-03",41,41,0,0,0,0
"4090","CE","2020-08-03",0,0,0,0,0,0
"4091","CL","2020-08-03",124,123,0,0,1,0
"4092","CM","2020-08-03",79,79,0,0,0,0
"4093","CN","2020-08-03",38,38,0,0,0,0
"4094","CT","2020-08-03",1011,1009,0,0,2,0
"4095","EX","2020-08-03",21,21,0,0,0,0
"4096","GA","2020-08-03",76,76,0,0,0,0
"4097","IB","2020-08-03",155,155,0,0,0,0
"4098","MC","2020-08-03",74,74,0,0,0,0
"4099","MD","2020-08-03",993,972,0,21,0,0
"4100","ML","2020-08-03",4,4,0,0,0,0
"4101","NC","2020-08-03",106,106,0,0,0,0
"4102","PV","2020-08-03",444,427,0,17,0,0
"4103","RI","2020-08-03",10,9,0,0,1,0
"4104","VC","2020-08-03",276,276,0,0,0,0
"4105","AN","2020-08-04",285,285,0,0,0,0
"4106","AR","2020-08-04",531,530,0,0,1,0
"4107","AS","2020-08-04",19,19,0,0,0,0
"4108","CB","2020-08-04",49,49,0,0,0,0
"4109","CE","2020-08-04",0,0,0,0,0,0
"4110","CL","2020-08-04",205,205,0,0,0,0
"4111","CM","2020-08-04",101,100,0,1,0,0
"4112","CN","2020-08-04",54,54,0,0,0,0
"4113","CT","2020-08-04",1118,1115,0,0,3,0
"4114","EX","2020-08-04",16,16,0,0,0,0
"4115","GA","2020-08-04",109,109,0,0,0,0
"4116","IB","2020-08-04",172,172,0,0,0,0
"4117","MC","2020-08-04",97,97,0,0,0,0
"4118","MD","2020-08-04",1133,1118,0,15,0,0
"4119","ML","2020-08-04",5,5,0,0,0,0
"4120","NC","2020-08-04",84,84,0,0,0,0
"4121","PV","2020-08-04",407,385,0,22,0,0
"4122","RI","2020-08-04",8,8,0,0,0,0
"4123","VC","2020-08-04",357,357,0,0,0,0
"4124","AN","2020-08-05",367,367,0,0,0,0
"4125","AR","2020-08-05",428,428,0,0,0,0
"4126","AS","2020-08-05",38,38,0,0,0,0
"4127","CB","2020-08-05",32,32,0,0,0,0
"4128","CE","2020-08-05",0,0,0,0,0,0
"4129","CL","2020-08-05",232,232,0,0,0,0
"4130","CM","2020-08-05",98,98,0,0,0,0
"4131","CN","2020-08-05",73,72,0,1,0,0
"4132","CT","2020-08-05",1097,1093,0,0,4,0
"4133","EX","2020-08-05",35,35,0,0,0,0
"4134","GA","2020-08-05",79,79,0,0,0,0
"4135","IB","2020-08-05",169,169,0,0,0,0
"4136","MC","2020-08-05",64,64,0,0,0,0
"4137","MD","2020-08-05",1126,1114,0,12,0,0
"4138","ML","2020-08-05",1,1,0,0,0,0
"4139","NC","2020-08-05",82,82,0,0,0,0
"4140","PV","2020-08-05",403,373,0,30,0,0
"4141","RI","2020-08-05",27,27,0,0,0,0
"4142","VC","2020-08-05",381,381,0,0,0,0
"4143","AN","2020-08-06",373,373,0,0,0,0
"4144","AR","2020-08-06",520,520,0,0,0,0
"4145","AS","2020-08-06",39,39,0,0,0,0
"4146","CB","2020-08-06",45,45,0,0,0,0
"4147","CE","2020-08-06",1,1,0,0,0,0
"4148","CL","2020-08-06",175,175,0,0,0,0
"4149","CM","2020-08-06",118,118,0,0,0,0
"4150","CN","2020-08-06",77,77,0,0,0,0
"4151","CT","2020-08-06",1028,1023,0,0,5,0
"4152","EX","2020-08-06",31,31,0,0,0,0
"4153","GA","2020-08-06",75,75,0,0,0,0
"4154","IB","2020-08-06",173,173,0,0,0,0
"4155","MC","2020-08-06",61,61,0,0,0,0
"4156","MD","2020-08-06",1131,1120,0,11,0,0
"4157","ML","2020-08-06",3,3,0,0,0,0
"4158","NC","2020-08-06",87,87,0,0,0,0
"4159","PV","2020-08-06",381,361,0,20,0,0
"4160","RI","2020-08-06",16,16,0,0,0,0
"4161","VC","2020-08-06",327,327,0,0,0,0
"4162","AN","2020-08-07",456,456,0,0,0,0
"4163","AR","2020-08-07",550,550,0,0,0,0
"4164","AS","2020-08-07",28,28,0,0,0,0
"4165","CB","2020-08-07",44,44,0,0,0,0
"4166","CE","2020-08-07",1,1,0,0,0,0
"4167","CL","2020-08-07",256,255,0,0,1,0
"4168","CM","2020-08-07",111,111,0,0,0,0
"4169","CN","2020-08-07",69,69,0,0,0,0
"4170","CT","2020-08-07",1271,1269,0,0,2,0
"4171","EX","2020-08-07",46,46,0,0,0,0
"4172","GA","2020-08-07",98,98,0,0,0,0
"4173","IB","2020-08-07",196,196,0,0,0,0
"4174","MC","2020-08-07",109,109,0,0,0,0
"4175","MD","2020-08-07",1412,1395,0,17,0,0
"4176","ML","2020-08-07",5,5,0,0,0,0
"4177","NC","2020-08-07",114,114,0,0,0,0
"4178","PV","2020-08-07",311,277,0,34,0,0
"4179","RI","2020-08-07",21,21,0,0,0,0
"4180","VC","2020-08-07",357,356,0,1,0,0
"4181","AN","2020-08-08",376,376,0,0,0,0
"4182","AR","2020-08-08",501,501,0,0,0,0
"4183","AS","2020-08-08",23,23,0,0,0,0
"4184","CB","2020-08-08",43,43,0,0,0,0
"4185","CE","2020-08-08",2,2,0,0,0,0
"4186","CL","2020-08-08",189,189,0,0,0,0
"4187","CM","2020-08-08",141,141,0,0,0,0
"4188","CN","2020-08-08",68,68,0,0,0,0
"4189","CT","2020-08-08",770,770,0,0,0,0
"4190","EX","2020-08-08",20,20,0,0,0,0
"4191","GA","2020-08-08",111,111,0,0,0,0
"4192","IB","2020-08-08",191,191,0,0,0,0
"4193","MC","2020-08-08",87,87,0,0,0,0
"4194","MD","2020-08-08",1021,1014,0,7,0,0
"4195","ML","2020-08-08",3,3,0,0,0,0
"4196","NC","2020-08-08",91,91,0,0,0,0
"4197","PV","2020-08-08",318,295,0,23,0,0
"4198","RI","2020-08-08",12,12,0,0,0,0
"4199","VC","2020-08-08",325,325,0,0,0,0
"4200","AN","2020-08-09",327,327,0,0,0,0
"4201","AR","2020-08-09",296,296,0,0,0,0
"4202","AS","2020-08-09",35,35,0,0,0,0
"4203","CB","2020-08-09",28,28,0,0,0,0
"4204","CE","2020-08-09",1,1,0,0,0,0
"4205","CL","2020-08-09",271,270,0,0,1,0
"4206","CM","2020-08-09",118,117,0,1,0,0
"4207","CN","2020-08-09",89,89,0,0,0,0
"4208","CT","2020-08-09",578,578,0,0,0,0
"4209","EX","2020-08-09",10,10,0,0,0,0
"4210","GA","2020-08-09",113,113,0,0,0,0
"4211","IB","2020-08-09",177,177,0,0,0,0
"4212","MC","2020-08-09",95,95,0,0,0,0
"4213","MD","2020-08-09",978,963,0,15,0,0
"4214","ML","2020-08-09",5,5,0,0,0,0
"4215","NC","2020-08-09",118,118,0,0,0,0
"4216","PV","2020-08-09",545,525,0,20,0,0
"4217","RI","2020-08-09",20,20,0,0,0,0
"4218","VC","2020-08-09",272,272,0,0,0,0
"4219","AN","2020-08-10",467,467,0,0,0,0
"4220","AR","2020-08-10",564,564,0,0,0,0
"4221","AS","2020-08-10",26,26,0,0,0,0
"4222","CB","2020-08-10",43,43,0,0,0,0
"4223","CE","2020-08-10",2,2,0,0,0,0
"4224","CL","2020-08-10",239,238,0,0,1,0
"4225","CM","2020-08-10",181,181,0,0,0,0
"4226","CN","2020-08-10",140,140,0,0,0,0
"4227","CT","2020-08-10",1186,1181,0,0,5,0
"4228","EX","2020-08-10",27,27,0,0,0,0
"4229","GA","2020-08-10",170,170,0,0,0,0
"4230","IB","2020-08-10",326,326,0,0,0,0
"4231","MC","2020-08-10",124,124,0,0,0,0
"4232","MD","2020-08-10",1538,1511,0,27,0,0
"4233","ML","2020-08-10",14,14,0,0,0,0
"4234","NC","2020-08-10",97,97,0,0,0,0
"4235","PV","2020-08-10",523,503,0,20,0,0
"4236","RI","2020-08-10",55,55,0,0,0,0
"4237","VC","2020-08-10",427,427,0,0,0,0
"4238","AN","2020-08-11",519,519,0,0,0,0
"4239","AR","2020-08-11",380,380,0,0,0,0
"4240","AS","2020-08-11",27,27,0,0,0,0
"4241","CB","2020-08-11",74,74,0,0,0,0
"4242","CE","2020-08-11",4,4,0,0,0,0
"4243","CL","2020-08-11",258,258,0,0,0,0
"4244","CM","2020-08-11",204,204,0,0,0,0
"4245","CN","2020-08-11",155,155,0,0,0,0
"4246","CT","2020-08-11",1116,1111,0,0,5,0
"4247","EX","2020-08-11",34,34,0,0,0,0
"4248","GA","2020-08-11",140,140,0,0,0,0
"4249","IB","2020-08-11",267,267,0,0,0,0
"4250","MC","2020-08-11",122,122,0,0,0,0
"4251","MD","2020-08-11",1959,1946,0,13,0,0
"4252","ML","2020-08-11",9,9,0,0,0,0
"4253","NC","2020-08-11",123,123,0,0,0,0
"4254","PV","2020-08-11",601,564,0,37,0,0
"4255","RI","2020-08-11",69,69,0,0,0,0
"4256","VC","2020-08-11",427,427,0,0,0,0
"4257","AN","2020-08-12",592,592,0,0,0,0
"4258","AR","2020-08-12",435,435,0,0,0,0
"4259","AS","2020-08-12",26,26,0,0,0,0
"4260","CB","2020-08-12",53,53,0,0,0,0
"4261","CE","2020-08-12",2,2,0,0,0,0
"4262","CL","2020-08-12",312,312,0,0,0,0
"4263","CM","2020-08-12",215,214,0,1,0,0
"4264","CN","2020-08-12",183,183,0,0,0,0
"4265","CT","2020-08-12",1180,1177,0,0,3,0
"4266","EX","2020-08-12",72,72,0,0,0,0
"4267","GA","2020-08-12",144,144,0,0,0,0
"4268","IB","2020-08-12",292,292,0,0,0,0
"4269","MC","2020-08-12",142,142,0,0,0,0
"4270","MD","2020-08-12",1786,1777,0,9,0,0
"4271","ML","2020-08-12",9,9,0,0,0,0
"4272","NC","2020-08-12",94,94,0,0,0,0
"4273","PV","2020-08-12",595,551,0,44,0,0
"4274","RI","2020-08-12",55,55,0,0,0,0
"4275","VC","2020-08-12",472,472,0,0,0,0
"4276","AN","2020-08-13",637,637,0,0,0,0
"4277","AR","2020-08-13",408,408,0,0,0,0
"4278","AS","2020-08-13",17,17,0,0,0,0
"4279","CB","2020-08-13",45,45,0,0,0,0
"4280","CE","2020-08-13",4,4,0,0,0,0
"4281","CL","2020-08-13",325,325,0,0,0,0
"4282","CM","2020-08-13",258,258,0,0,0,0
"4283","CN","2020-08-13",148,148,0,0,0,0
"4284","CT","2020-08-13",1105,1101,0,0,3,1
"4285","EX","2020-08-13",64,64,0,0,0,0
"4286","GA","2020-08-13",130,130,0,0,0,0
"4287","IB","2020-08-13",313,313,0,0,0,0
"4288","MC","2020-08-13",195,195,0,0,0,0
"4289","MD","2020-08-13",1741,1734,0,7,0,0
"4290","ML","2020-08-13",1,1,0,0,0,0
"4291","NC","2020-08-13",90,90,0,0,0,0
"4292","PV","2020-08-13",411,386,0,25,0,0
"4293","RI","2020-08-13",58,58,0,0,0,0
"4294","VC","2020-08-13",459,459,0,0,0,0
"4295","AN","2020-08-14",730,730,0,0,0,0
"4296","AR","2020-08-14",437,437,0,0,0,0
"4297","AS","2020-08-14",22,22,0,0,0,0
"4298","CB","2020-08-14",58,58,0,0,0,0
"4299","CE","2020-08-14",9,9,0,0,0,0
"4300","CL","2020-08-14",380,380,0,0,0,0
"4301","CM","2020-08-14",213,213,0,0,0,0
"4302","CN","2020-08-14",196,195,0,0,0,1
"4303","CT","2020-08-14",1213,1208,0,0,5,0
"4304","EX","2020-08-14",47,47,0,0,0,0
"4305","GA","2020-08-14",132,131,0,1,0,0
"4306","IB","2020-08-14",328,328,0,0,0,0
"4307","MC","2020-08-14",181,181,0,0,0,0
"4308","MD","2020-08-14",2275,2269,0,6,0,0
"4309","ML","2020-08-14",6,6,0,0,0,0
"4310","NC","2020-08-14",87,87,0,0,0,0
"4311","PV","2020-08-14",319,299,0,20,0,0
"4312","RI","2020-08-14",59,59,0,0,0,0
"4313","VC","2020-08-14",535,535,0,0,0,0
"4314","AN","2020-08-15",633,633,0,0,0,0
"4315","AR","2020-08-15",377,377,0,0,0,0
"4316","AS","2020-08-15",29,29,0,0,0,0
"4317","CB","2020-08-15",56,56,0,0,0,0
"4318","CE","2020-08-15",8,8,0,0,0,0
"4319","CL","2020-08-15",289,288,0,0,1,0
"4320","CM","2020-08-15",204,204,0,0,0,0
"4321","CN","2020-08-15",210,210,0,0,0,0
"4322","CT","2020-08-15",848,848,0,0,0,0
"4323","EX","2020-08-15",30,30,0,0,0,0
"4324","GA","2020-08-15",153,153,0,0,0,0
"4325","IB","2020-08-15",288,287,1,0,0,0
"4326","MC","2020-08-15",175,175,0,0,0,0
"4327","MD","2020-08-15",1207,1200,0,7,0,0
"4328","ML","2020-08-15",12,12,0,0,0,0
"4329","NC","2020-08-15",121,121,0,0,0,0
"4330","PV","2020-08-15",552,521,0,31,0,0
"4331","RI","2020-08-15",52,52,0,0,0,0
"4332","VC","2020-08-15",424,424,0,0,0,0
"4333","AN","2020-08-16",584,584,0,0,0,0
"4334","AR","2020-08-16",296,295,0,0,1,0
"4335","AS","2020-08-16",24,24,0,0,0,0
"4336","CB","2020-08-16",63,63,0,0,0,0
"4337","CE","2020-08-16",1,1,0,0,0,0
"4338","CL","2020-08-16",303,303,0,0,0,0
"4339","CM","2020-08-16",180,179,0,0,1,0
"4340","CN","2020-08-16",150,150,0,0,0,0
"4341","CT","2020-08-16",760,759,0,0,1,0
"4342","EX","2020-08-16",38,38,0,0,0,0
"4343","GA","2020-08-16",147,147,0,0,0,0
"4344","IB","2020-08-16",261,261,0,0,0,0
"4345","MC","2020-08-16",132,132,0,0,0,0
"4346","MD","2020-08-16",941,937,0,4,0,0
"4347","ML","2020-08-16",4,4,0,0,0,0
"4348","NC","2020-08-16",80,80,0,0,0,0
"4349","PV","2020-08-16",581,549,0,32,0,0
"4350","RI","2020-08-16",55,55,0,0,0,0
"4351","VC","2020-08-16",369,369,0,0,0,0
"4352","AN","2020-08-17",747,747,0,0,0,0
"4353","AR","2020-08-17",340,340,0,0,0,0
"4354","AS","2020-08-17",22,22,0,0,0,0
"4355","CB","2020-08-17",61,61,0,0,0,0
"4356","CE","2020-08-17",15,15,0,0,0,0
"4357","CL","2020-08-17",347,347,0,0,0,0
"4358","CM","2020-08-17",263,263,0,0,0,0
"4359","CN","2020-08-17",242,242,0,0,0,0
"4360","CT","2020-08-17",1252,1229,0,0,23,0
"4361","EX","2020-08-17",53,53,0,0,0,0
"4362","GA","2020-08-17",253,253,0,0,0,0
"4363","IB","2020-08-17",377,377,0,0,0,0
"4364","MC","2020-08-17",222,222,0,0,0,0
"4365","MD","2020-08-17",1533,1531,0,2,0,0
"4366","ML","2020-08-17",10,10,0,0,0,0
"4367","NC","2020-08-17",91,91,0,0,0,0
"4368","PV","2020-08-17",703,675,0,28,0,0
"4369","RI","2020-08-17",75,75,0,0,0,0
"4370","VC","2020-08-17",571,571,0,0,0,0
"4371","AN","2020-08-18",819,819,0,0,0,0
"4372","AR","2020-08-18",396,396,0,0,0,0
"4373","AS","2020-08-18",30,30,0,0,0,0
"4374","CB","2020-08-18",80,80,0,0,0,0
"4375","CE","2020-08-18",7,7,0,0,0,0
"4376","CL","2020-08-18",401,401,0,0,0,0
"4377","CM","2020-08-18",290,289,0,1,0,0
"4378","CN","2020-08-18",233,233,0,0,0,0
"4379","CT","2020-08-18",1313,1304,0,0,9,0
"4380","EX","2020-08-18",80,80,0,0,0,0
"4381","GA","2020-08-18",248,248,0,0,0,0
"4382","IB","2020-08-18",333,333,0,0,0,0
"4383","MC","2020-08-18",189,189,0,0,0,0
"4384","MD","2020-08-18",2705,2704,0,1,0,0
"4385","ML","2020-08-18",8,8,0,0,0,0
"4386","NC","2020-08-18",103,103,0,0,0,0
"4387","PV","2020-08-18",607,581,0,26,0,0
"4388","RI","2020-08-18",84,84,0,0,0,0
"4389","VC","2020-08-18",568,568,0,0,0,0
"4390","AN","2020-08-19",751,751,0,0,0,0
"4391","AR","2020-08-19",341,341,0,0,0,0
"4392","AS","2020-08-19",29,29,0,0,0,0
"4393","CB","2020-08-19",58,58,0,0,0,0
"4394","CE","2020-08-19",0,0,0,0,0,0
"4395","CL","2020-08-19",407,407,0,0,0,0
"4396","CM","2020-08-19",303,303,0,0,0,0
"4397","CN","2020-08-19",194,194,0,0,0,0
"4398","CT","2020-08-19",1181,1171,0,0,10,0
"4399","EX","2020-08-19",98,98,0,0,0,0
"4400","GA","2020-08-19",235,235,0,0,0,0
"4401","IB","2020-08-19",305,305,0,0,0,0
"4402","MC","2020-08-19",205,205,0,0,0,0
"4403","MD","2020-08-19",2933,2931,0,2,0,0
"4404","ML","2020-08-19",7,7,0,0,0,0
"4405","NC","2020-08-19",114,114,0,0,0,0
"4406","PV","2020-08-19",679,653,0,26,0,0
"4407","RI","2020-08-19",87,87,0,0,0,0
"4408","VC","2020-08-19",585,585,0,0,0,0
"4409","AN","2020-08-20",852,852,0,0,0,0
"4410","AR","2020-08-20",339,339,0,0,0,0
"4411","AS","2020-08-20",32,32,0,0,0,0
"4412","CB","2020-08-20",69,69,0,0,0,0
"4413","CE","2020-08-20",4,4,0,0,0,0
"4414","CL","2020-08-20",513,509,0,2,2,0
"4415","CM","2020-08-20",342,342,0,0,0,0
"4416","CN","2020-08-20",231,231,0,0,0,0
"4417","CT","2020-08-20",1367,1362,0,0,5,0
"4418","EX","2020-08-20",82,82,0,0,0,0
"4419","GA","2020-08-20",222,222,0,0,0,0
"4420","IB","2020-08-20",305,305,0,0,0,0
"4421","MC","2020-08-20",235,235,0,0,0,0
"4422","MD","2020-08-20",2671,2671,0,0,0,0
"4423","ML","2020-08-20",9,9,0,0,0,0
"4424","NC","2020-08-20",102,102,0,0,0,0
"4425","PV","2020-08-20",476,462,0,14,0,0
"4426","RI","2020-08-20",79,79,0,0,0,0
"4427","VC","2020-08-20",600,600,0,0,0,0
"4428","AN","2020-08-21",914,914,0,0,0,0
"4429","AR","2020-08-21",279,279,0,0,0,0
"4430","AS","2020-08-21",33,33,0,0,0,0
"4431","CB","2020-08-21",81,81,0,0,0,0
"4432","CE","2020-08-21",7,7,0,0,0,0
"4433","CL","2020-08-21",402,401,0,0,1,0
"4434","CM","2020-08-21",385,385,0,0,0,0
"4435","CN","2020-08-21",247,247,0,0,0,0
"4436","CT","2020-08-21",1367,1356,0,0,11,0
"4437","EX","2020-08-21",90,90,0,0,0,0
"4438","GA","2020-08-21",194,194,0,0,0,0
"4439","IB","2020-08-21",278,278,0,0,0,0
"4440","MC","2020-08-21",284,284,0,0,0,0
"4441","MD","2020-08-21",3904,3903,0,1,0,0
"4442","ML","2020-08-21",15,15,0,0,0,0
"4443","NC","2020-08-21",147,147,0,0,0,0
"4444","PV","2020-08-21",417,397,0,20,0,0
"4445","RI","2020-08-21",69,69,0,0,0,0
"4446","VC","2020-08-21",662,662,0,0,0,0
"4447","AN","2020-08-22",819,819,0,0,0,0
"4448","AR","2020-08-22",291,291,0,0,0,0
"4449","AS","2020-08-22",36,36,0,0,0,0
"4450","CB","2020-08-22",85,85,0,0,0,0
"4451","CE","2020-08-22",12,12,0,0,0,0
"4452","CL","2020-08-22",279,279,0,0,0,0
"4453","CM","2020-08-22",323,323,0,0,0,0
"4454","CN","2020-08-22",267,267,0,0,0,0
"4455","CT","2020-08-22",836,834,0,0,2,0
"4456","EX","2020-08-22",89,89,0,0,0,0
"4457","GA","2020-08-22",288,288,0,0,0,0
"4458","IB","2020-08-22",217,217,0,0,0,0
"4459","MC","2020-08-22",275,275,0,0,0,0
"4460","MD","2020-08-22",1523,1518,0,5,0,0
"4461","ML","2020-08-22",7,7,0,0,0,0
"4462","NC","2020-08-22",109,109,0,0,0,0
"4463","PV","2020-08-22",564,529,0,35,0,0
"4464","RI","2020-08-22",86,86,0,0,0,0
"4465","VC","2020-08-22",596,596,0,0,0,0
"4466","AN","2020-08-23",771,771,0,0,0,0
"4467","AR","2020-08-23",196,196,0,0,0,0
"4468","AS","2020-08-23",43,43,0,0,0,0
"4469","CB","2020-08-23",64,64,0,0,0,0
"4470","CE","2020-08-23",6,6,0,0,0,0
"4471","CL","2020-08-23",294,293,0,0,1,0
"4472","CM","2020-08-23",307,306,0,1,0,0
"4473","CN","2020-08-23",213,213,0,0,0,0
"4474","CT","2020-08-23",776,776,0,0,0,0
"4475","EX","2020-08-23",69,69,0,0,0,0
"4476","GA","2020-08-23",253,253,0,0,0,0
"4477","IB","2020-08-23",194,194,0,0,0,0
"4478","MC","2020-08-23",241,241,0,0,0,0
"4479","MD","2020-08-23",1103,1102,0,1,0,0
"4480","ML","2020-08-23",16,16,0,0,0,0
"4481","NC","2020-08-23",122,122,0,0,0,0
"4482","PV","2020-08-23",732,695,0,37,0,0
"4483","RI","2020-08-23",95,95,0,0,0,0
"4484","VC","2020-08-23",462,462,0,0,0,0
"4485","AN","2020-08-24",878,878,0,0,0,0
"4486","AR","2020-08-24",259,259,0,0,0,0
"4487","AS","2020-08-24",51,51,0,0,0,0
"4488","CB","2020-08-24",75,75,0,0,0,0
"4489","CE","2020-08-24",10,9,0,0,1,0
"4490","CL","2020-08-24",470,466,0,0,4,0
"4491","CM","2020-08-24",401,401,0,0,0,0
"4492","CN","2020-08-24",290,290,0,0,0,0
"4493","CT","2020-08-24",1419,1413,0,0,6,0
"4494","EX","2020-08-24",80,80,0,0,0,0
"4495","GA","2020-08-24",265,265,0,0,0,0
"4496","IB","2020-08-24",252,252,0,0,0,0
"4497","MC","2020-08-24",270,270,0,0,0,0
"4498","MD","2020-08-24",1825,1821,0,4,0,0
"4499","ML","2020-08-24",17,17,0,0,0,0
"4500","NC","2020-08-24",134,134,0,0,0,0
"4501","PV","2020-08-24",780,740,0,40,0,0
"4502","RI","2020-08-24",74,74,0,0,0,0
"4503","VC","2020-08-24",693,693,0,0,0,0
"4504","AN","2020-08-25",920,919,0,1,0,0
"4505","AR","2020-08-25",292,292,0,0,0,0
"4506","AS","2020-08-25",39,39,0,0,0,0
"4507","CB","2020-08-25",84,84,0,0,0,0
"4508","CE","2020-08-25",11,11,0,0,0,0
"4509","CL","2020-08-25",512,512,0,0,0,0
"4510","CM","2020-08-25",398,397,0,0,1,0
"4511","CN","2020-08-25",297,297,0,0,0,0
"4512","CT","2020-08-25",1288,1283,0,0,5,0
"4513","EX","2020-08-25",110,110,0,0,0,0
"4514","GA","2020-08-25",315,315,0,0,0,0
"4515","IB","2020-08-25",266,266,0,0,0,0
"4516","MC","2020-08-25",305,305,0,0,0,0
"4517","MD","2020-08-25",3728,3723,0,5,0,0
"4518","ML","2020-08-25",15,15,0,0,0,0
"4519","NC","2020-08-25",152,152,0,0,0,0
"4520","PV","2020-08-25",867,825,0,42,0,0
"4521","RI","2020-08-25",88,88,0,0,0,0
"4522","VC","2020-08-25",595,595,0,0,0,0
"4523","AN","2020-08-26",1030,1030,0,0,0,0
"4524","AR","2020-08-26",258,258,0,0,0,0
"4525","AS","2020-08-26",36,36,0,0,0,0
"4526","CB","2020-08-26",84,84,0,0,0,0
"4527","CE","2020-08-26",8,8,0,0,0,0
"4528","CL","2020-08-26",435,433,0,0,2,0
"4529","CM","2020-08-26",451,451,0,0,0,0
"4530","CN","2020-08-26",301,300,0,1,0,0
"4531","CT","2020-08-26",1446,1434,0,0,11,1
"4532","EX","2020-08-26",97,97,0,0,0,0
"4533","GA","2020-08-26",259,259,0,0,0,0
"4534","IB","2020-08-26",284,284,0,0,0,0
"4535","MC","2020-08-26",312,312,0,0,0,0
"4536","MD","2020-08-26",3100,3094,0,6,0,0
"4537","ML","2020-08-26",10,10,0,0,0,0
"4538","NC","2020-08-26",280,280,0,0,0,0
"4539","PV","2020-08-26",727,690,0,37,0,0
"4540","RI","2020-08-26",121,121,0,0,0,0
"4541","VC","2020-08-26",683,683,0,0,0,0
"4542","AN","2020-08-27",1049,1049,0,0,0,0
"4543","AR","2020-08-27",222,222,0,0,0,0
"4544","AS","2020-08-27",37,37,0,0,0,0
"4545","CB","2020-08-27",71,71,0,0,0,0
"4546","CE","2020-08-27",6,6,0,0,0,0
"4547","CL","2020-08-27",580,578,0,0,2,0
"4548","CM","2020-08-27",501,501,0,0,0,0
"4549","CN","2020-08-27",306,306,0,0,0,0
"4550","CT","2020-08-27",1362,1356,0,0,6,0
"4551","EX","2020-08-27",86,86,0,0,0,0
"4552","GA","2020-08-27",273,273,0,0,0,0
"4553","IB","2020-08-27",235,235,0,0,0,0
"4554","MC","2020-08-27",347,347,0,0,0,0
"4555","MD","2020-08-27",3220,3213,0,7,0,0
"4556","ML","2020-08-27",6,6,0,0,0,0
"4557","NC","2020-08-27",149,149,0,0,0,0
"4558","PV","2020-08-27",500,478,0,22,0,0
"4559","RI","2020-08-27",79,79,0,0,0,0
"4560","VC","2020-08-27",571,570,0,1,0,0
"4561","AN","2020-08-28",1060,1060,0,0,0,0
"4562","AR","2020-08-28",292,292,0,0,0,0
